Year,Month,Day,Hour,TwitterVolume
2015,05,09,16,174548
2015,05,09,17,221015
2015,05,09,18,212494
2015,05,09,19,222240
2015,05,09,20,187957
2015,05,09,21,193699
2015,05,09,22,180591
2015,05,09,23,166744
2015,05,10,00,102848
2015,05,10,01,192263
2015,05,10,02,199979
2015,05,10,03,164411
2015,05,10,04,167296
2015,05,10,05,188759
2015,05,10,06,247634
2015,05,10,07,271454
2015,05,10,08,262098
2015,05,10,09,254309
2015,05,10,10,224007
2015,05,10,11,243700
2015,05,10,12,234099
2015,05,10,13,233008
2015,05,10,14,210494
2015,05,10,15,200666
2015,05,10,16,214471
2015,05,10,17,222790
2015,05,10,18,214378
2015,05,10,19,219416
2015,05,10,20,200169
2015,05,10,21,196596
2015,05,10,22,170706
2015,05,10,23,150137
2015,05,11,00,86333
2015,05,11,01,177030
2015,05,11,02,167678
2015,05,11,03,151879
2015,05,11,04,170856
2015,05,11,05,188845
2015,05,11,06,245924
2015,05,11,07,263411
2015,05,11,08,251604
2015,05,11,09,227984
2015,05,11,10,206246
2015,05,11,11,276725
2015,05,11,12,216787
2015,05,11,13,202862
2015,05,11,14,191791
2015,05,11,15,211963
2015,05,11,16,232988
2015,05,11,17,237033
2015,05,11,18,198025
2015,05,11,19,195729
2015,05,11,20,201884
2015,05,11,21,197303
2015,05,11,22,165989
2015,05,11,23,145849
2015,05,12,00,101417
2015,05,12,01,169792
2015,05,12,02,141903
2015,05,12,03,152839
2015,05,12,04,168873
2015,05,12,05,191446
2015,05,12,06,272161
2015,05,12,07,269589
2015,05,12,08,243212
2015,05,12,09,224383
2015,05,12,10,207830
2015,05,12,11,227821
2015,05,12,12,223681
2015,05,12,13,220151
2015,05,12,14,197891
2015,05,12,15,195083
2015,05,12,16,190329
2015,05,12,17,233363
2015,05,12,18,228885
2015,05,12,19,245619
2015,05,12,20,212899
2015,05,12,21,201249
2015,05,12,22,174082
2015,05,12,23,152912
2015,05,13,00,104024
2015,05,13,01,182408
2015,05,13,02,181690
2015,05,13,03,165053
2015,05,13,04,170874
2015,05,13,05,195712
2015,05,13,06,251014
2015,05,13,07,275210
2015,05,13,08,262370
2015,05,13,09,235742
2015,05,13,10,210284
2015,05,13,11,233789
2015,05,13,12,229938
2015,05,13,13,233341
2015,05,13,14,238858
2015,05,13,15,207127
2015,05,13,16,195726
2015,05,13,17,224798
2015,05,13,18,228286
2015,05,13,19,238026
2015,05,13,20,223247
2015,05,13,21,204428
2015,05,13,22,172984
2015,05,13,23,146568
2015,05,14,00,90868
2015,05,14,01,183975
2015,05,14,02,191789
2015,05,14,03,156946
2015,05,14,04,175823
2015,05,14,05,190432
2015,05,14,06,252932
2015,05,14,07,270803
2015,05,14,08,245860
2015,05,14,09,227521
2015,05,14,10,204025
2015,05,14,11,227510
2015,05,14,12,214627
2015,05,14,13,225000
2015,05,14,14,195213
2015,05,14,15,190514
2015,05,14,16,193086
2015,05,14,17,230758
2015,05,14,18,221245
2015,05,14,19,256139
2015,05,14,20,217860
2015,05,14,21,201310
2015,05,14,22,167892
2015,05,14,23,165961
2015,05,15,00,95623
2015,05,15,01,179210
2015,05,15,02,177757
2015,05,15,03,155301
2015,05,15,04,167228
2015,05,15,05,193363
2015,05,15,06,245632
2015,05,15,07,261608
2015,05,15,08,238570
2015,05,15,09,228901
2015,05,15,10,206804
2015,05,15,11,225913
2015,05,15,12,216051
2015,05,15,13,202834
2015,05,15,14,171343
2015,05,15,15,171359
2015,05,15,16,170523
2015,05,15,17,205153
2015,05,15,18,204630
2015,05,15,19,218277
2015,05,15,20,178621
2015,05,15,21,177883
2015,05,15,22,164887
2015,05,15,23,147772
2015,05,16,00,89986
2015,05,16,01,181986
2015,05,16,02,178598
2015,05,16,03,155891
2015,05,16,04,158997
2015,05,16,05,177160
2015,05,16,06,234624
2015,05,16,07,255181
2015,05,16,08,247003
2015,05,16,09,245349
2015,05,16,10,219105
2015,05,16,11,228344
2015,05,16,12,222048
2015,05,16,13,201763
2015,05,16,14,168582
2015,05,16,15,166780
2015,05,16,16,167240
2015,05,16,17,207043
2015,05,16,18,214585
2015,05,16,19,214906
2015,05,16,20,180510
2015,05,16,21,182212
2015,05,16,22,174158
2015,05,16,23,160005
2015,05,17,00,98386
2015,05,17,01,193718
2015,05,17,02,178585
2015,05,17,03,157319
2015,05,17,04,169027
2015,05,17,05,183158
2015,05,17,06,241534
2015,05,17,07,273118
2015,05,17,08,254700
2015,05,17,09,251564
2015,05,17,10,232625
2015,05,17,11,245801
2015,05,17,12,242874
2015,05,17,13,229950
2015,05,17,14,196488
2015,05,17,15,191451
2015,05,17,16,195186
2015,05,17,17,193302
2015,05,17,18,202087
2015,05,17,19,210205
2015,05,17,20,220498
2015,05,17,21,201178
2015,05,17,22,177401
2015,05,17,23,153824
2015,05,18,00,99271
2015,05,18,01,178986
2015,05,18,02,175745
2015,05,18,03,194429
2015,05,18,04,197137
2015,05,18,05,185175
2015,05,18,06,240274
2015,05,18,07,261975
2015,05,18,08,243005
2015,05,18,09,229355
2015,05,18,10,201285
2015,05,18,11,223547
2015,05,18,12,217895
2015,05,18,13,225098
2015,05,18,14,197884
2015,05,18,15,192509
2015,05,18,16,194226
2015,05,18,17,227364
2015,05,18,18,233168
2015,05,18,19,206212
2015,05,18,20,197152
2015,05,18,21,195654
2015,05,18,22,165087
2015,05,18,23,145878
2015,05,19,00,87805
2015,05,19,01,167750
2015,05,19,02,137766
2015,05,19,08,182437
2015,05,19,09,234592
2015,05,19,10,204679
2015,05,19,11,234978
2015,05,19,12,217122
2015,05,19,13,229491
2015,05,19,14,209850
2015,05,19,15,189992
2015,05,19,16,191495
2015,05,19,17,291007
2015,05,19,18,209489
2015,05,19,19,195789
2015,05,19,20,198407
2015,05,19,21,198713
2015,05,19,22,164433
2015,05,19,23,148333
2015,05,20,00,160462
2015,05,20,01,170539
2015,05,20,02,135663
2015,05,20,03,153081
2015,05,20,04,167275
2015,05,20,05,192001
2015,05,20,06,290818
2015,05,20,07,253506
2015,05,20,08,244870
2015,05,20,09,231525
2015,05,20,10,203683
2015,05,20,11,329254
2015,05,20,12,206914
2015,05,20,13,181950
2015,05,20,14,183197
2015,05,20,15,192349
2015,05,20,16,187729
2015,05,20,17,329360
2015,05,20,18,195659
2015,05,20,19,187230
2015,05,20,20,195474
2015,05,20,21,194339
2015,05,20,22,163510
2015,05,20,23,145155
2015,05,21,00,161888
2015,05,21,01,191028
2015,05,21,02,138586
2015,05,21,03,151170
2015,05,21,04,167619
2015,05,21,05,190998
2015,05,21,06,320875
2015,05,21,07,240159
2015,05,21,08,236691
2015,05,21,09,227070
2015,05,21,10,204090
2015,05,21,11,205085
2015,05,21,12,184860
2015,05,21,13,189427
2015,05,21,14,186622
2015,05,21,15,185516
2015,05,21,16,186876
2015,05,21,17,199824
2015,05,21,18,172828
2015,05,21,19,183982
2015,05,21,20,189195
2015,05,21,21,194101
2015,05,21,22,163461
2015,05,21,23,144203
2015,05,22,00,67386
2015,05,22,01,131262
2015,05,22,02,133094
2015,05,22,03,146742
2015,05,22,04,166160
2015,05,22,05,192871
2015,05,22,06,215787
2015,05,22,07,242551
2015,05,22,08,242534
2015,05,22,09,225481
2015,05,22,10,223081
2015,05,22,11,236848
2015,05,22,12,209221
2015,05,22,13,163120
2015,05,22,14,166469
2015,05,22,15,165830
2015,05,22,16,168114
2015,05,22,17,208797
2015,05,22,18,196169
2015,05,22,19,206494
2015,05,22,20,179902
2015,05,22,21,173675
2015,05,22,22,161069
2015,05,22,23,146891
2015,05,23,00,97305
2015,05,23,01,181497
2015,05,23,02,186727
2015,05,23,03,157698
2015,05,23,04,165396
2015,05,23,05,183676
2015,05,23,06,240480
2015,05,23,07,259250
2015,05,23,08,246175
2015,05,23,09,238698
2015,05,23,10,214884
2015,05,23,11,231183
2015,05,23,12,222403
2015,05,23,13,225377
2015,05,23,14,198943
2015,05,23,15,187740
2015,05,23,16,187835
2015,05,23,17,215159
2015,05,23,18,196478
2015,05,23,19,195882
2015,05,23,20,183059
2015,05,23,21,188054
2015,05,23,22,175340
2015,05,23,23,155384
2015,05,24,00,98947
2015,05,24,01,189596
2015,05,24,02,184833
2015,05,24,03,154988
2015,05,24,04,166040
2015,05,24,05,179899
2015,05,24,06,240763
2015,05,24,07,268682
2015,05,24,08,262990
2015,05,24,09,249789
2015,05,24,10,217720
2015,05,24,11,237081
2015,05,24,12,239552
2015,05,24,13,201865
2015,05,24,14,180917
2015,05,24,15,183588
2015,05,24,16,195920
2015,05,24,17,217513
2015,05,24,18,209569
2015,05,24,19,190480
2015,05,24,20,180321
2015,05,24,21,193041
2015,05,24,22,164251
2015,05,24,23,164995
2015,05,25,00,98619
2015,05,25,01,176475
2015,05,25,02,180309
2015,05,25,03,155131
2015,05,25,04,167338
2015,05,25,05,183689
2015,05,25,06,236668
2015,05,25,07,267393
2015,05,25,08,250187
2015,05,25,09,235115
2015,05,25,10,209108
2015,05,25,11,232185
2015,05,25,12,222980
2015,05,25,13,221533
2015,05,25,14,189310
2015,05,25,15,188937
2015,05,25,16,191166
2015,05,25,17,213548
2015,05,25,18,211944
2015,05,25,19,223661
2015,05,25,20,200357
2015,05,25,21,201302
2015,05,25,22,170642
2015,05,25,23,149965
2015,05,26,00,92146
2015,05,26,01,176096
2015,05,26,02,165696
2015,05,26,03,148652
2015,05,26,04,170086
2015,05,26,05,186481
2015,05,26,06,247121
2015,05,26,07,264269
2015,05,26,08,256646
2015,05,26,09,223471
2015,05,26,10,204651
2015,05,26,11,213361
2015,05,26,12,213857
2015,05,26,13,219657
2015,05,26,14,216971
2015,05,26,15,188663
2015,05,26,16,191071
2015,05,26,17,184470
2015,05,26,18,178071
2015,05,26,19,193845
2015,05,26,20,208723
2015,05,26,21,204379
2015,05,26,22,168997
2015,05,26,23,150864
2015,05,27,00,69763
2015,05,27,01,138253
2015,05,27,02,137553
2015,05,27,03,148442
2015,05,27,04,165274
2015,05,27,05,193075
2015,05,27,06,213521
2015,05,27,07,232593
2015,05,27,08,235556
2015,05,27,09,227035
2015,05,27,10,205523
2015,05,27,11,190241
2015,05,27,12,183256
2015,05,27,13,190284
2015,05,27,14,260309
2015,05,27,15,246615
2015,05,27,16,237349
2015,05,27,17,228155
2015,05,27,18,229289
2015,05,27,19,244455
2015,05,27,20,254868
2015,05,27,21,259863
2015,05,27,22,228251
2015,05,27,23,201112
2015,05,28,00,93247
2015,05,28,01,205031
2015,05,28,02,223328
2015,05,28,03,233526
2015,05,28,04,241019
2015,05,28,05,226772
2015,05,28,06,258681
2015,05,28,07,298018
2015,05,28,08,256185
2015,05,28,09,231155
2015,05,28,10,217211
2015,05,28,11,219106
2015,05,28,12,258699
2015,05,28,13,240318
2015,05,28,14,201017
2015,05,28,15,188928
2015,05,28,16,191637
2015,05,28,17,208426
2015,05,28,18,257662
2015,05,28,19,234049
2015,05,28,20,202384
2015,05,28,21,196398
2015,05,28,22,168222
2015,05,28,23,151886
2015,05,29,00,90393
2015,05,29,01,217476
2015,05,29,02,198637
2015,05,29,03,161610
2015,05,29,04,172284
2015,05,29,05,198672
2015,05,29,06,247336
2015,05,29,07,292395
2015,05,29,08,262650
2015,05,29,09,238328
2015,05,29,10,226895
2015,05,29,11,193525
2015,05,29,12,181206
2015,05,29,13,182745
2015,05,29,14,177404
2015,05,29,15,173669
2015,05,29,16,177494
2015,05,29,17,208082
2015,05,29,18,256830
2015,05,29,19,260768
2015,05,29,20,260330
2015,05,29,21,234945
2015,05,29,22,185944
2015,05,29,23,158484
2015,05,30,00,106182
2015,05,30,01,222100
2015,05,30,02,193578
2015,05,30,03,161350
2015,05,30,04,164941
2015,05,30,05,217017
2015,05,30,06,245108
2015,05,30,07,324448
2015,05,30,08,275870
2015,05,30,09,240164
2015,05,30,10,219424
2015,05,30,11,243282
2015,05,30,12,273868
2015,05,30,13,254022
2015,05,30,14,193980
2015,05,30,15,188991
2015,05,30,16,181757
2015,05,30,17,210596
2015,05,30,18,252848
2015,05,30,19,221479
2015,05,30,20,198054
2015,05,30,21,193713
2015,05,30,22,185249
2015,05,30,23,168611
2015,05,31,00,98793
2015,05,31,01,235401
2015,05,31,02,200674
2015,05,31,03,169580
2015,05,31,04,176166
2015,05,31,05,187493
2015,05,31,06,234688
2015,05,31,07,296365
2015,05,31,08,275094
2015,05,31,09,257770
2015,05,31,10,226215
2015,05,31,11,242714
2015,05,31,12,271388
2015,05,31,13,252486
2015,05,31,14,213946
2015,05,31,15,200786
2015,05,31,16,197828
2015,05,31,17,229426
2015,05,31,18,247548
2015,05,31,19,219264
2015,05,31,20,214359
2015,05,31,21,210403
2015,05,31,22,176967
2015,05,31,23,162570
2015,06,01,00,100618
2015,06,01,01,243102
2015,06,01,02,183388
2015,06,01,03,161766
2015,06,01,04,172763
2015,06,01,05,192957
2015,06,01,06,246316
2015,06,01,07,300527
2015,06,01,08,260996
2015,06,01,09,247129
2015,06,01,10,223522
2015,06,01,11,216271
2015,06,01,12,202852
2015,06,01,13,212846
2015,06,01,14,232148
2015,06,01,15,213303
2015,06,01,16,201396
2015,06,01,17,212216
2015,06,01,18,274543
2015,06,01,19,282947
2015,06,01,20,277361
2015,06,01,21,239686
2015,06,01,22,185525
2015,06,01,23,160688
2015,06,02,00,79181
2015,06,02,01,215837
2015,06,02,02,187470
2015,06,02,03,166194
2015,06,02,04,178574
2015,06,02,05,199417
2015,06,02,06,247171
2015,06,02,07,299203
2015,06,02,08,276258
2015,06,02,09,252888
2015,06,02,10,230220
2015,06,02,11,244314
2015,06,02,12,274085
2015,06,02,13,244379
2015,06,02,14,208438
2015,06,02,15,194798
2015,06,02,16,199641
2015,06,02,17,220736
2015,06,02,18,252996
2015,06,02,19,250252
2015,06,02,20,212743
2015,06,02,21,206159
2015,06,02,22,175941
2015,06,02,23,158433
2015,06,03,00,76524
2015,06,03,01,220308
2015,06,03,02,200570
2015,06,03,03,170617
2015,06,03,04,172909
2015,06,03,05,193301
2015,06,03,06,235806
2015,06,03,07,306407
2015,06,03,08,264717
2015,06,03,09,233253
2015,06,03,10,211879
2015,06,03,11,225184
2015,06,03,12,258804
2015,06,03,13,231874
2015,06,03,14,204087
2015,06,03,15,220738
2015,06,03,16,199906
2015,06,03,17,219823
2015,06,03,18,259129
2015,06,03,19,243504
2015,06,03,20,207446
2015,06,03,21,201427
2015,06,03,22,177366
2015,06,03,23,162012
2015,06,04,00,79504
2015,06,04,01,225430
2015,06,04,02,202250
2015,06,04,03,171487
2015,06,04,04,169578
2015,06,04,05,187117
2015,06,04,06,235001
2015,06,04,07,314869
2015,06,04,08,267963
2015,06,04,09,235555
2015,06,04,10,209262
2015,06,04,11,213615
2015,06,04,12,263447
2015,06,04,13,231449
2015,06,04,14,196534
2015,06,04,15,188214
2015,06,04,16,187186
2015,06,04,17,209776
2015,06,04,18,252230
2015,06,04,19,229727
2015,06,04,20,205124
2015,06,04,21,223489
2015,06,04,22,177105
2015,06,04,23,151164
2015,06,05,00,75768
2015,06,05,01,216539
2015,06,05,02,191962
2015,06,05,03,162231
2015,06,05,04,168769
2015,06,05,05,198231
2015,06,05,06,217568
2015,06,05,07,244308
2015,06,05,08,280611
2015,06,05,09,282019
2015,06,05,10,221922
2015,06,05,11,224092
2015,06,05,12,248389
2015,06,05,13,250721
2015,06,05,14,226442
2015,06,05,15,201429
2015,06,05,16,188599
2015,06,05,17,215345
2015,06,05,18,239972
2015,06,05,19,209950
2015,06,05,20,186546
2015,06,05,21,181149
2015,06,05,22,169491
2015,06,05,23,151906
2015,06,06,00,81071
2015,06,06,01,225353
2015,06,06,02,196347
2015,06,06,03,162085
2015,06,06,04,170129
2015,06,06,05,184801
2015,06,06,06,239342
2015,06,06,07,284121
2015,06,06,08,251696
2015,06,06,09,237299
2015,06,06,10,216171
2015,06,06,11,226379
2015,06,06,12,268911
2015,06,06,13,231140
2015,06,06,14,231446
2015,06,06,15,186678
2015,06,06,16,175474
2015,06,06,17,206381
2015,06,06,18,240414
2015,06,06,19,212362
2015,06,06,20,184141
2015,06,06,21,182993
2015,06,06,22,173153
2015,06,06,23,162945
2015,06,07,00,90141
2015,06,07,01,229231
2015,06,07,02,194677
2015,06,07,03,162332
2015,06,07,04,163504
2015,06,07,05,178544
2015,06,07,06,226333
2015,06,07,07,281096
2015,06,07,08,261665
2015,06,07,09,236152
2015,06,07,10,222871
2015,06,07,11,237829
2015,06,07,12,297797
2015,06,07,13,234482
2015,06,07,14,199972
2015,06,07,15,191327
2015,06,07,16,192386
2015,06,07,17,213227
2015,06,07,18,243925
2015,06,07,19,220668
2015,06,07,20,225257
2015,06,07,21,230943
2015,06,07,22,178773
2015,06,07,23,154847
2015,06,08,00,77373
2015,06,08,01,217523
2015,06,08,02,177718
2015,06,08,03,153823
2015,06,08,04,162879
2015,06,08,05,186096
2015,06,08,06,223399
2015,06,08,07,287191
2015,06,08,08,260682
2015,06,08,09,233522
2015,06,08,10,207004
2015,06,08,11,195956
2015,06,08,12,184160
2015,06,08,13,186825
2015,06,08,14,181353
2015,06,08,15,187943
2015,06,08,16,205758
2015,06,08,17,226624
2015,06,08,18,271074
2015,06,08,19,293967
2015,06,08,20,273392
2015,06,08,21,228376
2015,06,08,22,175023
2015,06,08,23,153665
2015,06,09,00,76381
2015,06,09,01,214450
2015,06,09,02,189594
2015,06,09,03,158263
2015,06,09,04,163667
2015,06,09,05,180412
2015,06,09,06,219320
2015,06,09,07,287885
2015,06,09,08,262228
2015,06,09,09,232585
2015,06,09,10,205170
2015,06,09,11,206333
2015,06,09,12,261601
2015,06,09,13,229117
2015,06,09,14,194132
2015,06,09,15,191834
2015,06,09,16,191021
2015,06,09,17,210797
2015,06,09,18,248250
2015,06,09,19,216533
2015,06,09,20,204401
2015,06,09,21,218905
2015,06,09,22,174988
2015,06,09,23,147911
2015,06,10,00,68048
2015,06,10,01,235350
2015,06,10,02,208693
2015,06,10,03,169191
2015,06,10,04,162577
2015,06,10,05,181301
2015,06,10,06,219246
2015,06,10,07,282463
2015,06,10,08,246969
2015,06,10,09,223476
2015,06,10,10,203606
2015,06,10,11,209391
2015,06,10,12,250056
2015,06,10,13,222623
2015,06,10,14,188462
2015,06,10,15,187532
2015,06,10,16,185375
2015,06,10,17,207119
2015,06,10,18,249415
2015,06,10,19,226324
2015,06,10,20,200053
2015,06,10,21,198298
2015,06,10,22,167723
2015,06,10,23,145884
2015,06,11,00,71290
2015,06,11,01,208297
2015,06,11,02,190187
2015,06,11,03,170235
2015,06,11,04,170318
2015,06,11,05,190561
2015,06,11,06,209088
2015,06,11,07,289814
2015,06,11,08,253943
2015,06,11,09,218589
2015,06,11,10,196205
2015,06,11,11,207601
2015,06,11,12,248742
2015,06,11,13,219708
2015,06,11,14,189413
2015,06,11,15,185254
2015,06,11,16,193133
2015,06,11,17,204888
2015,06,11,18,245052
2015,06,11,19,229147
2015,06,11,20,196174
2015,06,11,21,198855
2015,06,11,22,160633
2015,06,11,23,143838
2015,06,12,00,72949
2015,06,12,01,209316
2015,06,12,02,185324
2015,06,12,03,162309
2015,06,12,04,163565
2015,06,12,05,181173
2015,06,12,06,197635
2015,06,12,07,214903
2015,06,12,08,227337
2015,06,12,09,224853
2015,06,12,10,202493
2015,06,12,11,180547
2015,06,12,12,166579
2015,06,12,13,164384
2015,06,12,14,163211
2015,06,12,15,166204
2015,06,12,16,169461
2015,06,12,17,171042
2015,06,12,18,164635
2015,06,12,19,169081
2015,06,12,20,177710
2015,06,12,21,180532
2015,06,12,22,164948
2015,06,12,23,149794
2015,06,13,00,68462
2015,06,13,01,144785
2015,06,13,02,142510
2015,06,13,03,148683
2015,06,13,04,160252
2015,06,13,05,174993
2015,06,13,06,194611
2015,06,13,07,216938
2015,06,13,08,225934
2015,06,13,09,225236
2015,06,13,10,204360
2015,06,13,11,185657
2015,06,13,12,182715
2015,06,13,13,164022
2015,06,13,14,166571
2015,06,13,15,163450
2015,06,13,16,179435
2015,06,13,17,175873
2015,06,13,18,164799
2015,06,13,19,166391
2015,06,13,20,177939
2015,06,13,21,179056
2015,06,13,22,176068
2015,06,13,23,159585
2015,06,14,00,72398
2015,06,14,01,145395
2015,06,14,02,146169
2015,06,14,03,150043
2015,06,14,04,161563
2015,06,14,05,177805
2015,06,14,06,194188
2015,06,14,07,220633
2015,06,14,08,234273
2015,06,14,09,228687
2015,06,14,10,205775
2015,06,14,11,192403
2015,06,14,12,179365
2015,06,14,13,176617
2015,06,14,14,186871
2015,06,14,15,190528
2015,06,14,16,189025
2015,06,14,17,179572
2015,06,14,18,182320
2015,06,14,19,184956
2015,06,14,20,217685
2015,06,14,21,204455
2015,06,14,22,169953
2015,06,14,23,144601
2015,06,15,00,64335
2015,06,15,01,131963
2015,06,15,02,134896
2015,06,15,03,146344
2015,06,15,04,161016
2015,06,15,05,180249
2015,06,15,06,207508
2015,06,15,07,227406
2015,06,15,08,231857
2015,06,15,09,240577
2015,06,15,10,278745
2015,06,15,11,266186
2015,06,15,12,255347
2015,06,15,13,254492
2015,06,15,14,270726
2015,06,15,15,269723
2015,06,15,16,274586
2015,06,15,17,263506
2015,06,15,18,258257
2015,06,15,19,276707
2015,06,15,20,284573
2015,06,15,21,275161
2015,06,15,22,243103
2015,06,15,23,227549
2015,06,16,00,108689
2015,06,16,01,214811
2015,06,16,02,216864
2015,06,16,03,231498
2015,06,16,04,247431
2015,06,16,05,274261
2015,06,16,06,286018
2015,06,16,07,303324
2015,06,16,08,306698
2015,06,16,09,300388
2015,06,16,10,287580
2015,06,16,11,275048
2015,06,16,12,269956
2015,06,16,13,247464
2015,06,16,14,235173
2015,06,16,15,248386
2015,06,16,16,228283
2015,06,16,17,235956
2015,06,16,18,258323
2015,06,16,19,248801
2015,06,16,20,211022
2015,06,16,21,232011
2015,06,16,22,209076
2015,06,16,23,148315
2015,06,17,00,66299
2015,06,17,01,130800
2015,06,17,02,135135
2015,06,17,03,151363
2015,06,17,04,164795
2015,06,17,05,181860
2015,06,17,06,213953
2015,06,17,07,303849
2015,06,17,08,301112
2015,06,17,09,287364
2015,06,17,10,236343
2015,06,17,11,208246
2015,06,17,12,251268
2015,06,17,13,222582
2015,06,17,14,198615
2015,06,17,15,196715
2015,06,17,16,193269
2015,06,17,17,212180
2015,06,17,18,270341
2015,06,17,19,242179
2015,06,17,20,209976
2015,06,17,21,182049
2015,06,17,22,163911
2015,06,17,23,146160
2015,06,18,00,65734
2015,06,18,01,131850
2015,06,18,02,132310
2015,06,18,03,143932
2015,06,18,04,161333
2015,06,18,05,179774
2015,06,18,06,227633
2015,06,18,07,299424
2015,06,18,08,304279
2015,06,18,09,285027
2015,06,18,10,229276
2015,06,18,11,218009
2015,06,18,12,245745
2015,06,18,13,226226
2015,06,18,14,191177
2015,06,18,15,191092
2015,06,18,16,190207
2015,06,18,17,196696
2015,06,18,18,265540
2015,06,18,19,236470
2015,06,18,20,191425
2015,06,18,21,184445
2015,06,18,22,161258
2015,06,18,23,141822
2015,06,19,00,62905
2015,06,19,01,210620
2015,06,19,02,192815
2015,06,19,03,170511
2015,06,19,04,164993
2015,06,19,05,184374
2015,06,19,06,212846
2015,06,19,07,276811
2015,06,19,08,244453
2015,06,19,09,225928
2015,06,19,10,196212
2015,06,19,11,200586
2015,06,19,12,242550
2015,06,19,13,214795
2015,06,19,14,180095
2015,06,19,15,187189
2015,06,19,16,183322
2015,06,19,17,174145
2015,06,19,18,171397
2015,06,19,19,177086
2015,06,19,20,183741
2015,06,19,21,180123
2015,06,19,22,167463
2015,06,19,23,151390
2015,06,20,00,68391
2015,06,20,01,140056
2015,06,20,02,138271
2015,06,20,03,142488
2015,06,20,04,149349
2015,06,20,05,170197
2015,06,20,06,190919
2015,06,20,07,210831
2015,06,20,08,228553
2015,06,20,09,227153
2015,06,20,10,203652
2015,06,20,11,183876
2015,06,20,12,164172
2015,06,20,13,156031
2015,06,20,14,159903
2015,06,20,15,176725
2015,06,20,16,174517
2015,06,20,17,183216
2015,06,20,18,182308
2015,06,20,19,177210
2015,06,20,20,182916
2015,06,20,21,188217
2015,06,20,22,203587
2015,06,20,23,155146
2015,06,21,00,72991
2015,06,21,01,140718
2015,06,21,02,152854
2015,06,21,03,146413
2015,06,21,04,155528
2015,06,21,05,171317
2015,06,21,06,193404
2015,06,21,07,217171
2015,06,21,08,235501
2015,06,21,09,231362
2015,06,21,10,204792
2015,06,21,11,186203
2015,06,21,12,181587
2015,06,21,13,164321
2015,06,21,14,171725
2015,06,21,15,184848
2015,06,21,16,187458
2015,06,21,17,182035
2015,06,21,18,174861
2015,06,21,19,251216
2015,06,21,20,276176
2015,06,21,21,277588
2015,06,21,22,255344
2015,06,21,23,233286
2015,06,22,00,109461
2015,06,22,01,217109
2015,06,22,02,214842
2015,06,22,03,224297
2015,06,22,04,237012
2015,06,22,05,259086
2015,06,22,06,275899
2015,06,22,07,293121
2015,06,22,08,304487
2015,06,22,09,293399
2015,06,22,10,271879
2015,06,22,11,258756
2015,06,22,12,255033
2015,06,22,13,243489
2015,06,22,14,242866
2015,06,22,15,231220
2015,06,22,16,210206
2015,06,22,17,194053
2015,06,22,18,189290
2015,06,22,19,212706
2015,06,22,20,192963
2015,06,22,21,192870
2015,06,22,22,172871
2015,06,22,23,153303
2015,06,23,00,66379
2015,06,23,01,134427
2015,06,23,02,135853
2015,06,23,03,145190
2015,06,23,04,158922
2015,06,23,05,175569
2015,06,23,06,200117
2015,06,23,07,215694
2015,06,23,08,229623
2015,06,23,09,228725
2015,06,23,10,203984
2015,06,23,11,230934
2015,06,23,12,260409
2015,06,23,13,248152
2015,06,23,14,245186
2015,06,23,15,263380
2015,06,23,16,263725
2015,06,23,17,247036
2015,06,23,18,212361
2015,06,23,19,195241
2015,06,23,20,192385
2015,06,23,21,197106
2015,06,23,22,170199
2015,06,23,23,148916
2015,06,24,00,67419
2015,06,24,01,138587
2015,06,24,02,134511
2015,06,24,03,147684
2015,06,24,04,158496
2015,06,24,05,180833
2015,06,24,06,202690
2015,06,24,07,221628
2015,06,24,08,231380
2015,06,24,09,226726
2015,06,24,10,209019
2015,06,24,11,192068
2015,06,24,12,179367
2015,06,24,13,177810
2015,06,24,14,177384
2015,06,24,15,194507
2015,06,24,16,201136
2015,06,24,17,190947
2015,06,24,18,185687
2015,06,24,19,202742
2015,06,24,20,193827
2015,06,24,21,210497
2015,06,24,22,173370
2015,06,24,23,150182
2015,06,25,00,68120
2015,06,25,01,137080
2015,06,25,02,137359
2015,06,25,03,143398
2015,06,25,04,155165
2015,06,25,05,171062
2015,06,25,06,194572
2015,06,25,07,212341
2015,06,25,08,231964
2015,06,25,09,229140
2015,06,25,10,203367
2015,06,25,11,187157
2015,06,25,12,250592
2015,06,25,13,254086
2015,06,25,14,256585
2015,06,25,15,266891
2015,06,25,16,278028
2015,06,25,17,279947
2015,06,25,18,269598
2015,06,25,19,273430
2015,06,25,20,276357
2015,06,25,21,278723
2015,06,25,22,255934
2015,06,25,23,231656
2015,06,26,00,110353
2015,06,26,01,215409
2015,06,26,02,213849
2015,06,26,03,219199
2015,06,26,04,233301
2015,06,26,05,241533
2015,06,26,06,242774
2015,06,26,07,278960
2015,06,26,08,316120
2015,06,26,09,292135
2015,06,26,10,247674
2015,06,26,11,269623
2015,06,26,12,249714
2015,06,26,13,203420
2015,06,26,14,186118
2015,06,26,15,195637
2015,06,26,16,197478
2015,06,26,17,190635
2015,06,26,18,192222
2015,06,26,19,279601
2015,06,26,20,270423
2015,06,26,21,253602
2015,06,26,22,207969
2015,06,26,23,217562
2015,06,27,00,85442
2015,06,27,01,152311
2015,06,27,02,142381
2015,06,27,03,144708
2015,06,27,04,154422
2015,06,27,05,168403
2015,06,27,06,184849
2015,06,27,07,259940
2015,06,27,08,293226
